Interne ID;Kunden-ID;Zentrale;Name;Straße;PLZ;Ort;BL/Region;AD-Außendienst / RFE-Merchandiser;RFE - letzter Besuch;Besuchsintervall in Tagen;RFE-Level;Channel
2822;47600;DE EXPERT GERMANY;expert Jakob Kronach GmbH;Hammersteig 1;96317;Kronach;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
2823;S313;DE MSH GERMANY;SATURN;Berliner Straße 2;73728;Esslingen am Neckar;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);05.10.2023;180;D;Saturn
2829;M246;DE MSH GERMANY;MediaMarkt;Am Falbenholzweg 15;91126;Schwabach;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);05.10.2023;42;B;Media Markt
2831;S330;DE MSH GERMANY;SATURN;Fuldastraße 1-5;34225;Baunatal;HE;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);01.03.2024;90;C;Saturn
2853;3;;Parkplätze Leipziger Messe - P1;Messe-Allee 1;4356;Leipzig;SN;;;;;
3001;RRR;;ROYAL5 Sales GmbH;Schnabelstr. 1;45134;Essen;NW;Markus Lammer (AD), Ronny Gornik (RFE), Hakim Kouji (RFE), Benjamin Steffens (RFE), Paul Janzen (RFE), Frank Friedrich (RFE), Robin Schürmann (RFE);;;X - unknown;Lager
3002;S358;DE MSH GERMANY;SATURN;Tamara-Danz-Straße 11;10243;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);19.10.2023;180;D;Saturn
3121;1101102;DE EURONICS GERMANY;EURONICS XXL Alsfeld;Löbergasse 5;36304;Alsfeld;HE;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
3170;1237970;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Neuruppin;Neustädter Straße 25;16816;Neuruppin;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;X - unknown;EP
3190;1228290;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Rheinfelden;Schildgasse 30;79618;Rheinfelden;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;EP
3200;36900;DE EXPERT GERMANY;expert Bening Vechta Zentrum;Falkenrotter Straße 20;49377;Vechta;NI;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
3204;1199490;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Wolfen-Bobbau;Friedensstraße 75b;6766;Bitterfeld-Wolfen;SA;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
3206;1237860;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Weinheim;Werderstraße 4;69469;Weinheim;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;EP
3231;33100;DE EXPERT GERMANY;Expert;Zum Hohen Ufer 4;53721;Siegburg;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);11.05.2023;180;D;Expert
3281;1231680;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Arnstadt;Ichtershäuser Straße 49b;99310;Arnstadt;TH;Marco Kolibius (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;EP
3323;88901;DE EXPERT GERMANY;expert Jäger GmbH & Co. KG Filiale Kretzschau OT Grana;Leipziger Straße 19;6712;Kretzschau;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);14.06.2023;180;D;Expert
3361;201995;DE EURONICS GERMANY;EURONICS XXL Federmann;Georg-Kohl-Straße 47;74336;Brackenheim;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
3697;0;;MESSE DRESDEN GmbH;Messering 6;1067;Dresden;SN;Marco Kolibius (AD), Markus Lammer (AD);;;;
3727;1100102;DE EURONICS GERMANY;EURONICS XXL Baumann;Hauptstraße 75;91257;Pegnitz;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
11708;51101;;Expert;Hansestraße 1;33689;Bielefeld;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
14328;V11;;V-Markt;Josef-Landes-Straße 40;87600;Kaufbeuren;BY;;;;X - unknown;V-Markt
14345;V2;;V-Markt;Gottlieb-Daimler-Straße 15;86825;Bad Wörishofen;BY;;;;X - unknown;V-Markt
14350;V10;;V-Markt;Im Engelfeld 5;87509;Immenstadt im Allgäu;BY;;;;X - unknown;V-Markt
14382;V19;;V-Markt;Allgäuer Straße 19;87719;Mindelheim;BY;;;;X - unknown;V-Markt
14391;V4;;V-Markt;Justus-von-Liebig-Straße 5;86807;Buchloe;BY;;;;X - unknown;V-Markt
14418;V22;;V-Markt;Sudetenstraße 50;87600;Kaufbeuren;BY;;;;X - unknown;V-Markt
14432;V6;;V-Markt Füssen;Kemptener Straße 107;87629;Füssen;BY;;;;X - unknown;V-Markt
14449;V17;;V-Markt;Johann-Georg-Fendt-Straße 33;87616;Marktoberdorf;BY;;;;X - unknown;V-Markt
14506;V13;;V-Markt;Grünzweigstraße 1;86438;Kissing;BY;;;;X - unknown;V-Markt
14537;V24;;V-Markt;Gottlieb-Daimler-Straße 6;86830;Schwabmünchen;BY;;;;X - unknown;V-Markt
14546;V3;;V-Markt;Gutenbergstraße 4;86399;Bobingen;BY;;;;X - unknown;V-Markt
14556;V25;;V-Markt;Bgm.-Raab-Straße 31;86470;Thannhausen;BY;;;;X - unknown;V-Markt
14588;V12;;Tankstelle V-Markt Kirchheim;Hauptstraße 41;87757;Kirchheim in Schwaben;BY;;;;X - unknown;V-Markt
14748;V20;;V-Markt Balanstraße;Balanstraße 50;81541;München;BY;;;;X - unknown;V-Markt
14946;V8;;V-Markt;Weiler Weg 1;89335;Ichenhausen;BY;;;;X - unknown;V-Markt
14971;V15;;V-Markt Lauingen;Dillinger Straße 25;89415;Lauingen (Donau);BY;;;;X - unknown;V-Markt
14973;V7;;V-Markt;Augsburger Straße 50;89312;Günzburg;BY;;;;X - unknown;V-Markt
14975;V26;;V-Markt;Herzog-Georg-Straße 1;89264;Weißenhorn;BY;;;;X - unknown;V-Markt
14981;V9;;V-Markt und V-Baumarkt;Saumweg 19;89257;Illertissen;BY;;;;X - unknown;V-Markt
15212;V16;;Tankstelle V-Markt Mainburg;Straßäcker 14;84048;Mainburg;BY;;;;X - unknown;V-Markt
15321;V21;;V-Markt München Euro-Industriepark;Maria-Probst-Straße 6;80939;München;BY;;;;X - unknown;V-Markt
15419;V18;;V-Markt;Allgäuer Straße 18;87700;Memmingen;BY;;;;X - unknown;V-Markt
16110;53600;DE EXPERT GERMANY;Expert;Marktbreiter Straße 1;97318;Kitzingen;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
16639;29700;;Expert;Sudetenstraße 10;97877;Wertheim;BW;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
17054;22800;DE EXPERT GERMANY;expert ESC Bautzen GmbH;Dresdener Straße 50;2625;Bautzen;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
17064;1101492;DE EURONICS GERMANY;EURONICS XXL Jever;Mühlenstraße 72;26441;Jever;NI;Markus Lammer (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
17065;34500;DE EXPERT GERMANY;Expert;Dreekamp 16;26605;Aurich;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);18.10.2023;180;D;Expert
17067;M316;DE MSH GERMANY;MediaMarkt;Nüttermoorer Straße 2;26789;Leer (Ostfriesland);NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);23.09.2021;180;D;Media Markt
17075;231003;DE EURONICS GERMANY;EURONICS XXL EFM Fulda;Kohlhäuser Straße 73;36043;Fulda;HE;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
17078;216000;DE EURONICS GERMANY;Coens Galerie;Kölner Straße 40;41515;Grevenbroich;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Euronics
17083;66907;DE EXPERT GERMANY;expert Media-Park;Alte Münsterstraße 5;48268;Greven;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
17084;66905;DE EXPERT GERMANY;Expert;Hengeloplatz 13;48282;Emsdetten;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
17087;66900;DE EXPERT GERMANY;Expert;Goldstraße 4;48565;Steinfurt;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);23.05.2023;180;D;Expert
17088;59000;DE EXPERT GERMANY;Expert;Huyssenstraße 3;48599;Gronau (Westfalen);NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);07.11.2023;180;D;Expert
17091;77700;DE EXPERT GERMANY;Expert;Laurenzstraße 49;48607;Ochtrup;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
17093;70201;DE EXPERT GERMANY;expert Coesfeld;Sökelandstraße 13-17;48653;Coesfeld;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);03.05.2023;180;D;Expert
17094;70200;DE EXPERT GERMANY;expert Ahaus GmbH & Co. KG;Wüllener Straße 49;48683;Ahaus;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);07.11.2023;180;D;Expert
17097;59300;DE EXPERT GERMANY;expert BOmedia;Neuer Markt 12;49733;Haren;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
17099;76400;DE EXPERT GERMANY;expert Rial-Kauf GmbH & Co.KG;Georgstraße 47;49809;Lingen;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);13.09.2023;180;D;Expert
17100;77400;DE EXPERT GERMANY;Expert;Kölner Straße 16;50126;Bergheim;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
17114;61800;DE EXPERT GERMANY;expert Oehler Haushaltsgeräte Offenburg;Bohlsbacher Straße 2;77652;Offenburg;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
17115;61802;DE EXPERT GERMANY;Expert;Blumenstraße 1;77694;Kehl;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
17116;S400;DE MSH GERMANY;SATURN;Klosterrunsstraße 4;79379;Müllheim;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;X - unknown;Saturn
17123;86501 / 84601;DE EXPERT GERMANY;expert Arndt;Sollnau 30;85072;Eichstätt;BY;Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
17125;47900;DE EXPERT GERMANY;Expert;Kieferndorfer Weg 58a;91315;Höchstadt an der Aisch;BY;Markus Lammer (AD), Robin Schürmann (RFE);17.10.2023;180;D;Expert
17126;215276;DE EXPERT GERMANY;expert Hartmann;Steinsweg 9-11;91413;Neustadt an der Aisch;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);17.10.2023;180;D;Euronics
17127;50700;DE EXPERT GERMANY;expert Hartmann;Illesheimer Straße 13;91438;Bad Windsheim;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);21.12.2023;180;D;Euronics
17128;76600;DE EXPERT GERMANY;expert Schlagenhauf Gunzenhausen;Bahnhofstraße 20;91710;Gunzenhausen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
17130;34300;DE EXPERT GERMANY;expert Heinze & Bolek;Rosenauer Straße 37A;96450;Coburg;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
17131;34304;DE EXPERT GERMANY;Expert;An der Gebrannten Brücke 2;96465;Neustadt bei Coburg;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
17134;75900;DE EXPERT GERMANY;TVG Gemünden GmbH Reparaturservice;Würzburger Straße 73;97737;Gemünden am Main;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
17135;34303;DE EXPERT GERMANY;expert Heinze & Bolek;Leipziger Straße 82A;98617;Meiningen;TH;Marco Kolibius (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
17167;M130;DE MSH GERMANY;MediaMarkt;Bürgermeister-Neff-Straße 17;68519;Viernheim;HE;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);10.11.2023;21;A;Media Markt
17439;M248;DE MSH GERMANY;MediaMarkt;Brühl 3;4109;Leipzig;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);18.10.2023;21;A;Media Markt
17507;M167;DE MSH GERMANY;MediaMarkt;Äußere Bayreuther Straße 80;90491;Nürnberg;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);04.03.2024;21;A;Media Markt
17608;M036;DE MSH GERMANY;MediaMarkt;Zweibrücker Straße 232;66954;Pirmasens;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);25.07.2023;42;B;Media Markt
17612;S332;DE MSH GERMANY;SATURN;Goethestraße 3;7743;Jena;TH;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);16.11.2023;90;C;Saturn
17622;M226;DE MSH GERMANY;MediaMarkt;Nordring 2;21244;Buchholz in der Nordheide;NI;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);20.02.2024;42;B;Media Markt
17644;M076;DE MSH GERMANY;MEDIA MARKT ERFURT;Nordhäuser Straße 73t;99091;Erfurt;TH;Marco Kolibius (AD), Markus Lammer (AD), Paul Janzen (RFE);08.02.2024;90;C;Media Markt
17697;M139;DE MSH GERMANY;MediaMarkt;Tiergartenstraße 7;64646;Heppenheim (Bergstraße);HE;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);06.12.2023;90;C;Media Markt
17831;S026;DE MSH GERMANY;SATURN;Elsenstraße 111-114;12435;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;180;D;Saturn
17847;S357;DE MSH GERMANY;SATURN;Bramfelder Chaussee 230-234;22177;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);15.12.2022;;D;Saturn
18058;M152;DE MSH GERMANY;MediaMarkt;Schanzenstraße 11;25746;Heide;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);04.03.2024;90;C;Media Markt
18063;M165;DE MSH GERMANY;MediaMarkt;Dr.-Tietz-Straße 13;66115;Saarbrücken;SL;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);06.02.2024;90;C;Media Markt
18118;78000;;expert Handels GmbH Filiale Nienburg;Oyler Straße 8;31582;Nienburg (Weser);NI;Peter Grosse (AD), Markus Lammer (AD), Frank Friedrich (RFE);;;X - unknown;Expert
18166;216041 / 216046;DE EURONICS GERMANY;EURONICS XXL Gera;Braustraße 8;7551;Gera;TH;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;180;D;EP
18174;221104;DE EURONICS GERMANY;EURONICS XXL;Wilhelm-Franke-Straße 1;6618;Naumburg;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;180;D;Euronics
18176;215588;DE EURONICS GERMANY;Euronics;Ascheberger Str. 30;59348;Lüdinghausen;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);03.10.2023;90;C;Euronics
18188;1177530;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Geldern;Nordwall 59;47608;Geldern;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);22.09.2023;180;D;EP
18189;78600;DE EXPERT GERMANY;expert Viersen - expert Gröblinghoff GmbH;Rathausmarkt 111;41747;Viersen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);18.12.2023;180;D;Expert
18202;88302;;Expert;Briloner Landstraße 36;34497;Korbach;HE;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);07.06.2023;180;D;Expert
18204;63400;;Expert;Im Schwarzenborn 2;35041;Marburg;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);16.01.2024;180;D;Expert
18212;225177;DE EURONICS GERMANY;Euronics;Ammersche Landstr. 27-30;99974;Mühlhausen;TH;Marco Kolibius (AD), Markus Lammer (AD), Paul Janzen (RFE);26.02.2024;180;D;Euronics
18219;57400;;Expert;Wörthstraße 67;56457;Westerburg;RP;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
18230;79000;DE EXPERT GERMANY;Expert;Adolf-Münch-Weg 5;57627;Hachenburg;RP;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);13.03.2023;180;D;Expert
18231;58200;;Expert;Hausener Straße 2;56727;Mayen;RP;Marcus Beykirch (AD), Markus Lammer (AD), Hakim Kouji (RFE);;180;D;Expert
18244;23100;;Expert;Alte Rother Straße 1;91126;Schwabach;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);05.10.2023;90;C;Expert
18250;28600;;expert TechnoMarkt Rosenheim;Grubholzer Straße 1;83026;Rosenheim;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);04.09.2021;;D;Expert
18259;23400;;Expert;Münchner Straße 32;85354;Freising;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);01.08.2023;180;D;Expert
18277;68600;DE EXPERT GERMANY;expert Techno-Land;Sirnauer Straße 56;73779;Deizisau;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);28.08.2023;180;D;Expert
18282;215273;DE EURONICS GERMANY;Euronics;Hohenaspen 44-54;69231;Rauenberg;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);15.08.2023;90;C;Euronics
18284;49800;DE EXPERT GERMANY;Expert;Max-Born-Str. 1;74722;Buchen (Odenwald);BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);31.10.2023;180;D;Expert
18292;74200;;Expert;Römerstraße 57;54516;Wittlich;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);16.08.2023;180;D;Expert
18385;S201;DE MSH GERMANY;SATURN;Maybachstraße 115;50670;Köln;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;X - unknown;Saturn
18414;1142750;DE ELECTRONIC PARTNER GERMANY;media-Dietsch;Heinrichstraße 76;7545;Gera;TH;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;180;D;EP
18422;215243;DE EURONICS GERMANY;EURONICS Bollmann;Austraße 65;35745;Herborn;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
18431;31500;DE EXPERT GERMANY;expert Chemnitz;Annaberger Straße 315;9125;Chemnitz;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;180;D;Euronics
18435;45400;DE EXPERT GERMANY;expert Sebnitz;Lange Straße 5;1855;Sebnitz;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
18451;1175000;DE EURONICS GERMANY;EURONICS XXL Zeitz;Friedensstraße 19;6712;Zeitz;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
18460;65000;DE EXPERT GERMANY;expert EBRA Kleinheubach;In der Seehecke 3;63924;Kleinheubach;BY;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
18461;65900 / 29300;DE EXPERT GERMANY;expert EBRA Elsenfeld;Goethestraße 42;63820;Elsenfeld;BY;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
18463;43100;DE EXPERT GERMANY;expert Oberlausitz GmbH;Görlitzer Straße 5-7;2906;Niesky;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
18464;1219990 / 1243820;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Dresden-Neustadt;Antonstraße 2, A;1097;Dresden;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
18472;215998;DE EURONICS GERMANY;EURONICS XXL Vilshofen - Menth;Allinger Straße 1;94474;Vilshofen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
18498;62000;;Expert;Albert-Einstein-Straße 22;64823;Groß-Umstadt;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
18499;230006;DE EURONICS GERMANY;EURONICS XXL AV Markt;Fehlheimer Straße 100;64625;Bensheim;HE;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
18500;30900;;Hirsch + Ille - Tv, HiFi + Mobilfunk;Hedwig-Laudien-Ring 21;67071;Ludwigshafen am Rhein;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
18510;62500;;Expert;Richard-Zanders-Str. 11;51465;Bergisch Gladbach;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;EP
18512;59502;;Expert;Kleinwellenfeld 18;59227;Ahlen;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
18519;83000;DE ELECTRONIC PARTNER GERMANY;Medimax;Grevenbrede 14;59269;Beckum;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;EP
18523;32800;;Expert;Lenzener Chaussee 21;19322;Wittenberge;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
18526;1207480;DE ELECTRONIC PARTNER GERMANY;Medimax;Hansestraße 39;18182;Rostock;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
18534;212393;DE EURONICS GERMANY;EURONICS XXL Tettnang;Klausenburger Straße 17;88069;Tettnang;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);20.11.2023;180;D;Euronics
18550;213756;DE EURONICS GERMANY;Euronics;Bayerwaldstr. 3-5;82538;Geretsried;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
18551;1102078;DE EURONICS GERMANY;Euronics XXL Memmingen;Fraunhoferstraße 8;87700;Memmingen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
18562;30600;DE EXPERT GERMANY;expert Jakob Bayreuth GmbH;Bindlacher Straße 8;95448;Bayreuth;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
18563;49400;DE EXPERT GERMANY;Expert;Würzburger Straße 16;74653;Künzelsau;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
18617;215693;DE EURONICS GERMANY;ElektroPark Allgaeu (Euronics XXL);Ganghoferstrasse 28;87600;Kaufbeuren;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
18647;216104;DE EURONICS GERMANY;Euronics XXL Hoerco;Eckweg 3;78048;Villingen-Schwenningen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
18726;215180;DE EURONICS GERMANY;EURONICS XXL Lebach;Heeresstraße 30;66822;Lebach;SL;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
18727;56000;DE EXPERT GERMANY;expert Neumünster;Haart 190;24539;Neumünster;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
18728;215468;DE EURONICS GERMANY;EURONICS XXL Spiess Elektro Markt GmbH St. Leon-Rot;Schillerstraße 66;68789;Sankt Leon-Rot;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;X - unknown;Euronics
18729;201979;DE EURONICS GERMANY;Euronics;Maybachstr. 10;25980;Westerland;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
18732;85600;DE EXPERT GERMANY;Expert;Löhnfeld 20;21423;Winsen (Luhe);NI;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
18735;205621;DE EURONICS GERMANY;Euronics;Hochbrücktorstr. 5;78628;Rottweil;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
18784;1242370;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Werder;Auf dem Strengfeld 6;14542;Werder (Havel);BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;X - unknown;EP
18866;68200;DE EXPERT GERMANY;Expert Würzburg;Nürnberger Straße 111;97076;Würzburg;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;C;Expert
18985;53900;DE EXPERT GERMANY;expert Ehingen GmbH;Adolffstraße 50;89584;Ehingen an der Donau;BW;Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
19049;1152340;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Wismar;Marktstraße 1;23968;Gägelow;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;EP
19050;1142620;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Stralsund;Am Langendorfer Berg 1;18442;Stralsund;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
19092;S016;DE MSH GERMANY;SATURN;Willy-Brandt-Platz 5;4109;Leipzig;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);18.10.2023;21;A;Saturn
19098;202479;DE EURONICS GERMANY;EURONICS XXL Dieker;Adenauerring 4;48683;Ahaus;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);07.11.2023;90;C;Euronics
